image,orb_similarity,y_true,category
synthetic_similar_124.jpg,0.5237408512090806,1,similar
synthetic_similar_125.jpg,0.8021599931320378,1,similar
synthetic_similar_126.jpg,1.0,1,similar
synthetic_similar_127.jpg,0.5813249144817036,1,similar
synthetic_similar_128.jpg,0.640718317855612,1,similar
synthetic_similar_129.jpg,0.7339511911122697,1,similar
synthetic_similar_130.jpg,0.6495134084237321,1,similar
synthetic_similar_131.jpg,0.5029071196507413,1,similar
synthetic_similar_132.jpg,0.7295988164728437,1,similar
synthetic_similar_133.jpg,0.5712774800783453,1,similar
synthetic_similar_134.jpg,0.7863029402889254,1,similar
synthetic_similar_135.jpg,0.5912806072072675,1,similar
synthetic_similar_136.jpg,0.9369908167024555,1,similar
synthetic_similar_137.jpg,0.6103445390729267,1,similar
synthetic_similar_138.jpg,0.6749113877312054,1,similar
synthetic_similar_139.jpg,0.8338924104317538,1,similar
synthetic_similar_140.jpg,0.5476789956992463,1,similar
synthetic_similar_141.jpg,0.7518443908445781,1,similar
synthetic_similar_142.jpg,0.9029999855995399,1,similar
synthetic_similar_143.jpg,0.4949523471614281,1,similar
synthetic_similar_144.jpg,0.7458487401945225,1,similar
synthetic_similar_145.jpg,0.7563835911947793,1,similar
synthetic_similar_146.jpg,0.8294552020488234,1,similar
synthetic_similar_147.jpg,0.5468269004770685,1,similar
synthetic_similar_148.jpg,0.5351360741682013,1,similar
synthetic_similar_149.jpg,0.7930718191863657,1,similar
synthetic_similar_150.jpg,0.761577854252646,1,similar
synthetic_similar_151.jpg,0.7550689990484227,1,similar
synthetic_similar_152.jpg,0.7685027493295766,1,similar
synthetic_similar_153.jpg,0.6247965389790112,1,similar
synthetic_similar_154.jpg,0.7525155176025404,1,similar
synthetic_similar_155.jpg,0.7610301462618153,1,similar
synthetic_similar_156.jpg,0.6199908014763085,1,similar
synthetic_similar_157.jpg,0.9812084315602659,1,similar
synthetic_similar_158.jpg,0.7863366089276502,1,similar
synthetic_similar_159.jpg,0.5532175103916291,1,similar
synthetic_similar_160.jpg,0.8119175052087362,1,similar
synthetic_similar_161.jpg,0.583544566168175,1,similar
synthetic_similar_162.jpg,0.8301918445239432,1,similar
synthetic_similar_163.jpg,0.8822033810610366,1,similar
synthetic_similar_164.jpg,0.6051044754307605,1,similar
synthetic_similar_165.jpg,0.854872658094205,1,similar
synthetic_similar_166.jpg,0.7777893297711097,1,similar
synthetic_similar_167.jpg,0.8350884223992285,1,similar
synthetic_similar_168.jpg,0.9855510175715526,1,similar
synthetic_similar_169.jpg,0.6856456637595981,1,similar
synthetic_similar_170.jpg,0.6144769369899514,1,similar
synthetic_similar_171.jpg,0.5954679798524267,1,similar
synthetic_similar_172.jpg,0.6057865601048386,1,similar
synthetic_similar_173.jpg,0.7092057606820253,1,similar
synthetic_similar_174.jpg,0.7677612764743301,1,similar
synthetic_similar_175.jpg,0.7587367119062026,1,similar
synthetic_similar_176.jpg,0.8358056548650433,1,similar
synthetic_similar_177.jpg,0.721820264862907,1,similar
synthetic_similar_178.jpg,0.9234947708020244,1,similar
synthetic_similar_179.jpg,0.6829480433466861,1,similar
synthetic_similar_180.jpg,1.0,1,similar
synthetic_similar_181.jpg,0.8075934286871008,1,similar
synthetic_similar_182.jpg,0.5999979421017204,1,similar
synthetic_similar_183.jpg,0.5700750502714442,1,similar
synthetic_similar_184.jpg,0.787546138134046,1,similar
synthetic_similar_185.jpg,0.6887152100543809,1,similar
synthetic_similar_186.jpg,0.8199600691728929,1,similar
synthetic_similar_187.jpg,0.7862532674402962,1,similar
synthetic_similar_188.jpg,0.7098039522280378,1,similar
synthetic_similar_189.jpg,0.6014488794704232,1,similar
synthetic_similar_190.jpg,0.5079213885439788,1,similar
synthetic_similar_191.jpg,0.657487906710617,1,similar
synthetic_similar_192.jpg,0.8398958312052861,1,similar
synthetic_similar_193.jpg,0.7499731241782285,1,similar
synthetic_similar_194.jpg,0.5455965709803217,1,similar
synthetic_similar_195.jpg,0.7442453296191655,1,similar
synthetic_similar_196.jpg,0.7739444331620371,1,similar
synthetic_similar_197.jpg,0.5962599589318414,1,similar
synthetic_similar_198.jpg,0.7415215148323738,1,similar
synthetic_similar_199.jpg,0.7281492205824399,1,similar
synthetic_similar_200.jpg,0.5599841583037127,1,similar
synthetic_similar_201.jpg,0.7700902304487597,1,similar
synthetic_similar_202.jpg,0.7985098336915528,1,similar
synthetic_similar_203.jpg,0.8716271740445387,1,similar
synthetic_similar_204.jpg,0.8675322872848864,1,similar
synthetic_similar_205.jpg,0.5271262884860072,1,similar
synthetic_similar_206.jpg,0.5887044944118828,1,similar
synthetic_similar_207.jpg,0.7921049374092124,1,similar
synthetic_similar_208.jpg,0.7919300331277093,1,similar
synthetic_similar_209.jpg,0.7921066760828467,1,similar
synthetic_similar_210.jpg,1.0,1,similar
synthetic_similar_211.jpg,0.7999246714970434,1,similar
synthetic_similar_212.jpg,0.8789791896252839,1,similar
synthetic_similar_213.jpg,0.8535602468890483,1,similar
synthetic_similar_214.jpg,0.8111947751828117,1,similar
synthetic_similar_215.jpg,0.6758623057503516,1,similar
synthetic_similar_216.jpg,0.8262556908690575,1,similar
synthetic_similar_217.jpg,0.6118044699647399,1,similar
synthetic_similar_218.jpg,0.6868453950563987,1,similar
synthetic_similar_219.jpg,0.6520491033039255,1,similar
synthetic_similar_220.jpg,0.7314623795140851,1,similar
synthetic_similar_221.jpg,1.0,1,similar
synthetic_similar_222.jpg,0.4585828730371552,1,similar
synthetic_similar_223.jpg,0.8160764266524319,1,similar
synthetic_similar_224.jpg,0.49421977803344874,1,similar
synthetic_similar_225.jpg,0.6539295387894792,1,similar
synthetic_similar_226.jpg,0.8724530835754313,1,similar
synthetic_similar_227.jpg,0.7289992026733647,1,similar
synthetic_similar_228.jpg,0.5691157310898971,1,similar
synthetic_similar_229.jpg,0.6198574807036044,1,similar
synthetic_similar_230.jpg,0.8151436848508546,1,similar
synthetic_similar_231.jpg,0.6177486715596008,1,similar
synthetic_similar_232.jpg,0.7503042025414765,1,similar
synthetic_similar_233.jpg,0.7263800575865339,1,similar
synthetic_similar_234.jpg,0.6287759513351856,1,similar
synthetic_similar_235.jpg,1.0,1,similar
synthetic_similar_236.jpg,0.8087486631245215,1,similar
synthetic_similar_237.jpg,0.43648003786793493,1,similar
synthetic_similar_238.jpg,0.7461036040677198,1,similar
synthetic_similar_239.jpg,0.6273498949324257,1,similar
synthetic_similar_240.jpg,0.8393406668714714,1,similar
synthetic_similar_241.jpg,0.6090470966194219,1,similar
synthetic_similar_242.jpg,0.7039368981946341,1,similar
synthetic_similar_243.jpg,0.790698219057264,1,similar
synthetic_similar_244.jpg,0.841205727183817,1,similar
synthetic_similar_245.jpg,0.5519585030121913,1,similar
synthetic_similar_246.jpg,0.6731698269822672,1,similar
synthetic_similar_247.jpg,0.6535076564374661,1,similar
synthetic_similar_248.jpg,0.6285339074396803,1,similar
synthetic_similar_249.jpg,0.9671635936393536,1,similar
synthetic_similar_250.jpg,0.7766974395345337,1,similar
synthetic_similar_251.jpg,0.5434762463930937,1,similar
synthetic_similar_252.jpg,0.8485006725876687,1,similar
synthetic_similar_253.jpg,1.0,1,similar
synthetic_similar_254.jpg,0.8645451364771606,1,similar
synthetic_similar_255.jpg,0.5072882047664381,1,similar
synthetic_similar_256.jpg,0.6522072297987248,1,similar
synthetic_similar_257.jpg,0.8973675608861271,1,similar
synthetic_similar_258.jpg,0.6209262748133707,1,similar
synthetic_similar_259.jpg,0.782134719940472,1,similar
synthetic_similar_260.jpg,0.8284487674801071,1,similar
synthetic_similar_261.jpg,0.5902297339790683,1,similar
synthetic_similar_262.jpg,0.711666450151348,1,similar
synthetic_similar_263.jpg,0.26622257239032976,1,similar
synthetic_similar_264.jpg,0.5765857302131994,1,similar
synthetic_similar_265.jpg,0.6846404588049575,1,similar
synthetic_similar_266.jpg,0.545310354524921,1,similar
synthetic_similar_267.jpg,0.948537582550429,1,similar
synthetic_similar_268.jpg,0.5197802070855113,1,similar
synthetic_similar_269.jpg,0.6583937718624222,1,similar
synthetic_similar_270.jpg,0.7383036808200527,1,similar
synthetic_similar_271.jpg,0.9217782604692561,1,similar
synthetic_similar_272.jpg,0.5189792988348785,1,similar
synthetic_similar_273.jpg,0.8828429253016943,1,similar
synthetic_similar_274.jpg,0.7214326285427421,1,similar
synthetic_similar_275.jpg,0.5825887888532868,1,similar
synthetic_similar_276.jpg,0.7846944863968579,1,similar
synthetic_similar_277.jpg,0.7478683573802858,1,similar
synthetic_similar_278.jpg,0.6359696371977687,1,similar
synthetic_similar_279.jpg,0.7297722918986026,1,similar
synthetic_similar_280.jpg,0.6660560964393536,1,similar
synthetic_similar_281.jpg,0.7358924283351747,1,similar
synthetic_similar_282.jpg,0.8126982944329465,1,similar
synthetic_similar_283.jpg,0.9420423542603493,1,similar
synthetic_similar_284.jpg,0.5467058301642411,1,similar
synthetic_similar_285.jpg,1.0,1,similar
synthetic_similar_286.jpg,0.4467077080668497,1,similar
synthetic_similar_287.jpg,0.6987500866950183,1,similar
synthetic_similar_288.jpg,0.8023644089078407,1,similar
synthetic_similar_289.jpg,0.7593388614829045,1,similar
synthetic_similar_290.jpg,0.6328220672251168,1,similar
synthetic_similar_291.jpg,0.6908628849499815,1,similar
synthetic_similar_292.jpg,0.6509798691477634,1,similar
synthetic_similar_293.jpg,0.6374889340278104,1,similar
synthetic_similar_294.jpg,0.8389442935829434,1,similar
synthetic_similar_295.jpg,0.7699821680351067,1,similar
synthetic_similar_296.jpg,0.6229926566635083,1,similar
synthetic_similar_297.jpg,0.8459439825606551,1,similar
synthetic_similar_298.jpg,0.7630219329227252,1,similar
synthetic_similar_299.jpg,0.8338006966374544,1,similar
synthetic_similar_300.jpg,0.8081480378693057,1,similar
synthetic_similar_301.jpg,0.6039406984709098,1,similar
synthetic_similar_302.jpg,0.6415746543724242,1,similar
synthetic_similar_303.jpg,0.8246211047172567,1,similar
synthetic_similar_304.jpg,0.805451837160685,1,similar
synthetic_similar_305.jpg,0.7170737768450193,1,similar
synthetic_similar_306.jpg,0.7364258336632294,1,similar
synthetic_similar_307.jpg,0.8988730854103795,1,similar
synthetic_similar_308.jpg,0.6371800055629838,1,similar
synthetic_similar_309.jpg,0.7965936333638053,1,similar
synthetic_similar_310.jpg,0.6916930286592547,1,similar
synthetic_similar_311.jpg,0.6895246315481891,1,similar
synthetic_similar_312.jpg,0.8738287592782066,1,similar
synthetic_similar_313.jpg,0.8355582888583242,1,similar
synthetic_similar_314.jpg,0.8338913490400894,1,similar
synthetic_similar_315.jpg,0.9027670330016061,1,similar
synthetic_similar_316.jpg,0.7229405378285862,1,similar
synthetic_similar_317.jpg,0.815473415981295,1,similar
synthetic_similar_318.jpg,0.6765626540769161,1,similar
synthetic_similar_319.jpg,0.7653832893483818,1,similar
synthetic_similar_320.jpg,0.7017799723885241,1,similar
synthetic_similar_321.jpg,0.7335794350989805,1,similar
synthetic_similar_322.jpg,0.8033219835611679,1,similar
synthetic_similar_323.jpg,0.6054491043473138,1,similar
synthetic_similar_324.jpg,1.0,1,similar
synthetic_similar_325.jpg,0.5791575665900417,1,similar
synthetic_similar_326.jpg,0.5500135942097175,1,similar
synthetic_similar_327.jpg,0.8821355222900095,1,similar
synthetic_similar_328.jpg,0.830832777154811,1,similar
synthetic_similar_329.jpg,0.8073767743873017,1,similar
synthetic_similar_330.jpg,0.8079683712969992,1,similar
synthetic_similar_331.jpg,0.7182854518014319,1,similar
synthetic_similar_332.jpg,0.5943843879919836,1,similar
synthetic_similar_333.jpg,0.7306126381471216,1,similar
synthetic_similar_334.jpg,0.6251973603883043,1,similar
synthetic_similar_335.jpg,0.8565167626784851,1,similar
synthetic_similar_336.jpg,0.6994119665897005,1,similar
synthetic_similar_337.jpg,0.6044303924490484,1,similar
synthetic_similar_338.jpg,0.6750059821685809,1,similar
synthetic_similar_339.jpg,0.7778104035985873,1,similar
synthetic_similar_340.jpg,0.6410785626074436,1,similar
synthetic_similar_341.jpg,0.6048891446206995,1,similar
synthetic_similar_342.jpg,0.7541162096088677,1,similar
synthetic_similar_343.jpg,0.7542953199552211,1,similar
synthetic_similar_344.jpg,0.6490279554480418,1,similar
synthetic_similar_345.jpg,0.6540546372134348,1,similar
synthetic_similar_346.jpg,0.752486991230069,1,similar
synthetic_similar_347.jpg,0.5172681921903746,1,similar
synthetic_similar_348.jpg,0.5229550715872822,1,similar
synthetic_similar_349.jpg,0.6194178090246589,1,similar
synthetic_similar_350.jpg,0.6901173987603414,1,similar
synthetic_similar_351.jpg,0.7635270591837207,1,similar
synthetic_similar_352.jpg,0.9265498703729372,1,similar
synthetic_similar_353.jpg,0.8400723472482827,1,similar
synthetic_similar_354.jpg,0.6976086058051202,1,similar
synthetic_similar_355.jpg,0.7173377308936235,1,similar
synthetic_similar_356.jpg,0.5796458889507068,1,similar
synthetic_similar_357.jpg,0.7174081609610654,1,similar
synthetic_similar_358.jpg,0.6795877905511806,1,similar
synthetic_similar_359.jpg,0.7651805984473325,1,similar
synthetic_similar_360.jpg,0.6041876679026748,1,similar
synthetic_similar_361.jpg,0.7927085119937641,1,similar
synthetic_similar_362.jpg,0.9345834478203608,1,similar
synthetic_similar_363.jpg,0.7047735792160399,1,similar
synthetic_similar_364.jpg,0.7762396410938518,1,similar
synthetic_similar_365.jpg,0.8166201588395557,1,similar
synthetic_similar_366.jpg,0.6638291339359829,1,similar
synthetic_similar_367.jpg,0.7513729474534583,1,similar
synthetic_similar_368.jpg,0.7217629361094513,1,similar
synthetic_similar_369.jpg,0.7336746537968364,1,similar
synthetic_similar_370.jpg,0.6117786302602346,1,similar
synthetic_similar_371.jpg,0.723431424396252,1,similar
synthetic_similar_372.jpg,0.7897197607743629,1,similar
synthetic_similar_373.jpg,0.9231601050913059,1,similar
synthetic_similar_374.jpg,0.8542979156519289,1,similar
synthetic_similar_375.jpg,1.0,1,similar
synthetic_similar_376.jpg,0.612571341195673,1,similar
synthetic_similar_377.jpg,0.8421248891408949,1,similar
synthetic_similar_378.jpg,0.7456678808033692,1,similar
synthetic_similar_379.jpg,1.0,1,similar
synthetic_similar_380.jpg,0.6068382400502788,1,similar
synthetic_similar_381.jpg,0.6024389420946913,1,similar
synthetic_similar_382.jpg,0.6360850296378369,1,similar
synthetic_similar_383.jpg,0.42265459859662696,1,similar
synthetic_similar_384.jpg,0.6463942969646934,1,similar
synthetic_similar_385.jpg,0.6137214273824823,1,similar
synthetic_similar_386.jpg,0.741055130106669,1,similar
synthetic_similar_387.jpg,0.7678458366088023,1,similar
synthetic_similar_388.jpg,0.9826639174902241,1,similar
synthetic_similar_389.jpg,0.853059337346047,1,similar
synthetic_similar_390.jpg,0.6392334882072636,1,similar
synthetic_similar_391.jpg,0.5942219460112299,1,similar
synthetic_similar_392.jpg,0.7888686840109108,1,similar
synthetic_similar_393.jpg,0.53516735101711,1,similar
synthetic_similar_394.jpg,0.9764042272196095,1,similar
synthetic_similar_395.jpg,0.8851216169009801,1,similar
synthetic_similar_396.jpg,0.6543154087053413,1,similar
synthetic_similar_397.jpg,0.4801611659272771,1,similar
synthetic_similar_398.jpg,0.9095421323831578,1,similar
synthetic_similar_399.jpg,0.7039644216646335,1,similar
synthetic_similar_400.jpg,0.8932942836762846,1,similar
synthetic_similar_401.jpg,0.49678012776878855,1,similar
synthetic_similar_402.jpg,0.6360874967864718,1,similar
synthetic_similar_403.jpg,0.7207341179605457,1,similar
synthetic_similar_404.jpg,0.7265772831270638,1,similar
synthetic_similar_405.jpg,0.6569908339929058,1,similar
synthetic_similar_406.jpg,0.8071989905286499,1,similar
synthetic_similar_407.jpg,0.5705331398864367,1,similar
synthetic_similar_408.jpg,0.7000668720970189,1,similar
synthetic_similar_409.jpg,0.7368413884396658,1,similar
synthetic_similar_410.jpg,0.7920214367682248,1,similar
synthetic_similar_411.jpg,0.8196260829324445,1,similar
synthetic_similar_412.jpg,0.5625501071426983,1,similar
synthetic_similar_413.jpg,0.5052240160970128,1,similar
synthetic_similar_414.jpg,0.8988747550657913,1,similar
synthetic_similar_415.jpg,0.7665239616771428,1,similar
synthetic_similar_416.jpg,0.6152118848820824,1,similar
synthetic_similar_417.jpg,0.9371612765731532,1,similar
synthetic_similar_418.jpg,0.7361944488010002,1,similar
synthetic_similar_419.jpg,0.8851016057689357,1,similar
synthetic_similar_420.jpg,0.7294525873974153,1,similar
synthetic_similar_421.jpg,1.0,1,similar
synthetic_similar_422.jpg,0.9657477179420486,1,similar
synthetic_similar_423.jpg,0.6851450192129297,1,similar
synthetic_similar_424.jpg,0.8560199331336098,1,similar
synthetic_similar_425.jpg,0.8103526329419206,1,similar
synthetic_similar_426.jpg,0.9116084180545287,1,similar
synthetic_similar_427.jpg,0.5849107155187854,1,similar
synthetic_similar_428.jpg,0.8160472043997815,1,similar
synthetic_similar_429.jpg,0.8681794281589423,1,similar
synthetic_similar_430.jpg,0.47377647190076394,1,similar
synthetic_similar_431.jpg,0.5543438082267914,1,similar
synthetic_similar_432.jpg,0.4345074951135859,1,similar
synthetic_similar_433.jpg,0.6822830431777619,1,similar
synthetic_similar_434.jpg,0.8204559158114347,1,similar
synthetic_similar_435.jpg,0.930329987293444,1,similar
synthetic_similar_436.jpg,0.7303732692587686,1,similar
synthetic_similar_437.jpg,0.9480061763799809,1,similar
synthetic_similar_438.jpg,0.5267857958499151,1,similar
synthetic_similar_439.jpg,0.4815264584902783,1,similar
synthetic_similar_440.jpg,0.7122233221544734,1,similar
synthetic_similar_441.jpg,0.773769162851503,1,similar
synthetic_similar_442.jpg,0.715422735266827,1,similar
synthetic_similar_443.jpg,0.43055810599441724,1,similar
synthetic_similar_444.jpg,0.7075231944682095,1,similar
synthetic_similar_445.jpg,0.5373742699293205,1,similar
synthetic_similar_446.jpg,0.8137541568362053,1,similar
synthetic_similar_447.jpg,0.7713237544535587,1,similar
synthetic_similar_448.jpg,0.5884168299141702,1,similar
synthetic_similar_449.jpg,0.6480586315728629,1,similar
synthetic_similar_450.jpg,0.5717101069355468,1,similar
synthetic_similar_451.jpg,0.7112249263817559,1,similar
synthetic_similar_452.jpg,0.8537199248701733,1,similar
synthetic_similar_453.jpg,0.5819983535130239,1,similar
synthetic_similar_454.jpg,0.7905665121724982,1,similar
synthetic_similar_455.jpg,0.6457639334278582,1,similar
synthetic_similar_456.jpg,0.6089978034832718,1,similar
synthetic_similar_457.jpg,0.7050157496063619,1,similar
synthetic_similar_458.jpg,0.5750660748612876,1,similar
synthetic_similar_459.jpg,0.6424890972513945,1,similar
synthetic_similar_460.jpg,0.5522970950375612,1,similar
synthetic_similar_461.jpg,0.9950615186082945,1,similar
synthetic_similar_462.jpg,0.7249368972760419,1,similar
synthetic_similar_463.jpg,0.622038428881038,1,similar
synthetic_similar_464.jpg,0.7499571875027911,1,similar
synthetic_similar_465.jpg,0.7042740730432838,1,similar
synthetic_similar_466.jpg,0.6890642560653487,1,similar
synthetic_similar_467.jpg,0.8059833380060795,1,similar
synthetic_similar_468.jpg,0.8260510794066227,1,similar
synthetic_similar_469.jpg,0.6457298393345261,1,similar
synthetic_similar_470.jpg,0.6393854463097448,1,similar
synthetic_similar_471.jpg,0.6814927623987698,1,similar
synthetic_similar_472.jpg,0.39773103693701806,1,similar
synthetic_similar_473.jpg,0.5078732512922026,1,similar
synthetic_similar_474.jpg,0.9113623974422335,1,similar
synthetic_similar_475.jpg,0.9502954798901797,1,similar
synthetic_similar_476.jpg,0.685134954462107,1,similar
synthetic_similar_477.jpg,0.8007179748278073,1,similar
synthetic_similar_478.jpg,0.763575021636095,1,similar
synthetic_similar_479.jpg,1.0,1,similar
synthetic_similar_480.jpg,0.8767404876008407,1,similar
synthetic_similar_481.jpg,0.7020915371926927,1,similar
synthetic_similar_482.jpg,0.5862243383159403,1,similar
synthetic_similar_483.jpg,0.4950975151639398,1,similar
synthetic_similar_484.jpg,0.7484849090214112,1,similar
synthetic_similar_485.jpg,0.6141108956601975,1,similar
synthetic_similar_486.jpg,0.5208844806563255,1,similar
synthetic_similar_487.jpg,0.6294797962060462,1,similar
synthetic_similar_488.jpg,0.5685832794939847,1,similar
synthetic_similar_489.jpg,0.9561998289101591,1,similar
synthetic_similar_490.jpg,0.8434295659729231,1,similar
synthetic_similar_491.jpg,0.7188838302156736,1,similar
synthetic_similar_492.jpg,0.9271921794446036,1,similar
synthetic_similar_493.jpg,0.7308315630706665,1,similar
synthetic_similar_494.jpg,0.599420211814043,1,similar
synthetic_similar_495.jpg,0.933237370817752,1,similar
synthetic_similar_496.jpg,0.7954474061158522,1,similar
synthetic_similar_497.jpg,0.574785538394296,1,similar
synthetic_similar_498.jpg,0.6933525850682948,1,similar
synthetic_similar_499.jpg,0.597413444526134,1,similar
synthetic_similar_500.jpg,0.5264080376649929,1,similar
synthetic_similar_501.jpg,0.8496648566544298,1,similar
synthetic_similar_502.jpg,0.9873183296658183,1,similar
